42,2021-06-11 02:25:44,03F1485N,2021-06-11 02:35:46,03F1332N,26.600,Y,2021-06-11 02:25:44+03F1485N; 2021-06-11 02:31:37+03F1395N; 2021-06-11 02:35:46+03F1332N
42,2021-06-11 02:47:41,03F1161N,2021-06-11 02:57:09,03F1022N,18.300,Y,2021-06-11 02:47:41+03F1161N; 2021-06-11 02:49:51+03F1128N; 2021-06-11 02:55:09+03F1051N; 2021-06-11 02:57:09+03F1022N
42,2021-06-11 02:25:49,05FR113S,2021-06-11 02:28:07,05F0439S,6.006,Y,2021-06-11 02:25:49+05FR113S; 2021-06-11 02:28:07+05F0439S
42,2021-06-11 02:22:15,01F0248S,2021-06-11 02:49:30,01F0664S,44.100,Y,2021-06-11 02:22:15+01F0248S; 2021-06-11 02:23:14+01F0264S; 2021-06-11 02:25:09+01F0293S; 2021-06-11 02:28:14+01F0339S; 2021-06-11 02:30:46+01F0376S; 2021-06-11 02:33:15+01F0413S; 2021-06-11 02:36:38+01F0467S; 2021-06-11 02:39:29+01F0511S; 2021-06-11 02:40:52+01F0532S; 2021-06-11 02:42:32+01F0557S; 2021-06-11 02:43:58+01F0578S; 2021-06-11 02:47:27+01F0633S; 2021-06-11 02:49:30+01F0664S
42,2021-06-11 02:51:38,01F0699S,2021-06-11 03:52:06,01F1664S,98.900,Y,2021-06-11 02:51:38+01F0699S; 2021-06-11 02:55:00+01F0750S; 2021-06-11 03:03:31+01F0880S; 2021-06-11 03:06:24+01F0928S; 2021-06-11 03:07:46+01F0950S; 2021-06-11 03:09:37+01F0980S; 2021-06-11 03:13:59+01F1045S; 2021-06-11 03:19:10+01F1123S; 2021-06-11 03:29:18+01F1292S; 2021-06-11 03:35:12+01F1389S; 2021-06-11 03:39:47+01F1465S; 2021-06-11 03:46:16+01F1572S; 2021-06-11 03:49:25+01F1621S; 2021-06-11 03:52:06+01F1664S
5,2021-06-11 02:54:27,01F0511N,2021-06-11 02:54:27,01F0511N,3.400,Y,2021-06-11 02:54:27+01F0511N
31,2021-06-11 02:21:01,01F0264S,2021-06-11 02:21:01,01F0264S,2.000,Y,2021-06-11 02:21:01+01F0264S
5,2021-06-11 02:18:36,01F0339S,2021-06-11 06:24:15,01F3525S,325.700,Y,2021-06-11 02:18:36+01F0339S; 2021-06-11 02:21:31+01F0376S; 2021-06-11 02:26:33+01F0413S; 2021-06-11 02:30:02+01F0467S; 2021-06-11 02:32:43+01F0511S; 2021-06-11 02:34:06+01F0532S; 2021-06-11 02:35:41+01F0557S; 2021-06-11 02:37:04+01F0578S; 2021-06-11 02:40:38+01F0633S; 2021-06-11 02:42:41+01F0664S; 2021-06-11 02:43:45+01F0681S; 2021-06-11 02:44:59+01F0699S; 2021-06-11 02:48:13+01F0750S; 2021-06-11 03:03:32+01F0880S; 2021-06-11 03:06:37+01F0928S; 2021-06-11 03:08:02+01F0950S; 2021-06-11 03:10:02+01F0980S; 2021-06-11 03:11:54+03F1022S; 2021-06-11 03:13:42+03F1051S; 2021-06-11 03:18:41+03F1128S; 2021-06-11 03:20:50+03F1161S; 2021-06-11 03:24:18+03F1215S; 2021-06-11 03:26:58+03F1257S; 2021-06-11 03:31:52+03F1332S; 2021-06-11 03:35:57+03F1395S; 2021-06-11 03:41:43+03F1485S; 2021-06-11 03:51:15+03F1633S; 2021-06-11 03:52:23+03F1651S; 2021-06-11 03:56:15+03F1710S; 2021-06-11 03:58:14+03F1739S; 2021-06-11 04:00:53+03F1779S; 2021-06-11 04:06:01+03F1860S; 2021-06-11 04:11:22+03F1944S; 2021-06-11 04:15:31+01F1960S; 2021-06-11 04:18:49+01F2011S; 2021-06-11 04:23:52+01F2089S; 2021-06-11 04:28:10+01F2156S; 2021-06-11 04:34:09+01F2249S; 2021-06-11 04:43:24+01F2322S; 2021-06-11 04:48:02+01F2394S; 2021-06-11 04:50:01+01F2425S; 2021-06-11 04:53:46+01F2483S; 2021-06-11 04:55:44+01F2514S; 2021-06-11 05:01:28+01F2603S; 2021-06-11 05:06:06+01F2674S; 2021-06-11 05:08:42+01F2714S; 2021-06-11 05:16:01+01F2827S; 2021-06-11 05:22:04+01F2866S; 2021-06-11 05:26:11+01F2930S; 2021-06-11 05:31:57+01F3019S; 2021-06-11 05:36:03+01F3083S; 2021-06-11 05:38:47+01F3126S; 2021-06-11 05:42:38+01F3185S; 2021-06-11 05:45:21+01F3227S; 2021-06-11 05:46:57+01F3252S; 2021-06-11 05:49:10+01F3286S; 2021-06-11 05:54:22+01F3366S; 2021-06-11 05:56:21+01F3398S; 2021-06-11 06:00:21+01F3460S; 2021-06-11 06:24:15+01F3525S
32,2021-06-11 02:23:02,01F3019N,2021-06-11 02:53:29,01F2483N,59.900,Y,2021-06-11 02:23:02+01F3019N; 2021-06-11 02:28:09+01F2930N; 2021-06-11 02:31:48+01F2866N; 2021-06-11 02:34:00+01F2827N; 2021-06-11 02:40:29+01F2714N; 2021-06-11 02:42:48+01F2674N; 2021-06-11 02:46:49+01F2603N; 2021-06-11 02:51:46+01F2514N; 2021-06-11 02:53:29+01F2483N
31,2021-06-11 02:00:20,01F1699N,2021-06-11 02:02:06,01F1664N,8.700,Y,2021-06-11 02:00:20+01F1699N; 2021-06-11 02:02:06+01F1664N
31,2021-06-11 02:26:53,01F1664S,2021-06-11 02:28:52,01F1699S,8.700,Y,2021-06-11 02:26:53+01F1664S; 2021-06-11 02:28:52+01F1699S
31,2021-06-11 02:29:18,01F0248S,2021-06-11 02:42:31,01F0467S,25.900,Y,2021-06-11 02:29:18+01F0248S; 2021-06-11 02:30:24+01F0264S; 2021-06-11 02:32:08+01F0293S; 2021-06-11 02:34:50+01F0339S; 2021-06-11 02:37:06+01F0376S; 2021-06-11 02:39:18+01F0413S; 2021-06-11 02:42:31+01F0467S
31,2021-06-11 02:37:35,01F1774N,2021-06-11 02:37:35,01F1774N,4.400,Y,2021-06-11 02:37:35+01F1774N
42,2021-06-11 02:33:20,03F0447N,2021-06-11 02:33:20,03F0447N,3.500,Y,2021-06-11 02:33:20+03F0447N
31,2021-06-11 02:02:33,03F1633N,2021-06-11 02:02:33,03F1633N,7.400,Y,2021-06-11 02:02:33+03F1633N
